id,temperatura,ph,value_R,value_R_desv,value_G,value_G_desv,value_B,value_B_desv,value_I,value_I_desv,photo_src,date,lectura_id,nombre,cluster,fase
66,26.625,9.052605,20.187408,19.72388600000000,122.430704,29.42868600000000,61.904048,6.7635040000000002,92.652416,23.65171300000000,photos/2025/02/14/photo_20250214_150002.jpg,2/14/25 15:00,15,Cultivo1,0,Exponential
67,26.75,9.091667,19.36464,21.126567999999999,121.857968,30.34750700000000,61.628576,6.987179000000000,92.13776,24.636951000000000,photos/2025/02/14/photo_20250214_160002.jpg,2/14/25 16:00,16,Cultivo1,0,Exponential
68,26.75,8.964714,18.196496,20.797450999999999,118.86664,30.23754100000000,59.225696,6.910627000000000,89.527024,24.436682000000001,photos/2025/02/14/photo_20250214_170002.jpg,2/14/25 17:00,17,Cultivo1,0,Exponential
69,26.8125,9.049349,18.276704,21.5862500000000,120.040816,31.031946000000001,60.52664,6.878163000000000,90.61192,25.14135000000000,photos/2025/02/14/photo_20250214_180002.jpg,2/14/25 18:00,18,Cultivo1,0,Exponential
70,26.875,9.075391,17.615952,19.37483400000000,116.58616,29.24307800000000,56.881232,6.450814000000000,87.431104,23.38702800000000,photos/2025/02/14/photo_20250214_190002.jpg,2/14/25 19:00,19,Cultivo1,0,Exponential
71,26.875,9.153516,17.6084,19.54341100000000,115.323696,29.411487999999999,56.419328,6.516198000000000,86.543376,23.5456380000000,photos/2025/02/14/photo_20250214_200002.jpg,2/14/25 20:00,20,Cultivo1,0,Exponential
72,26.875,9.111198,17.504528,18.53755100000000,114.052016,28.73346400000000,55.091056,6.076001000000000,85.392176,22.80795900000000,photos/2025/02/14/photo_20250214_210002.jpg,2/14/25 21:00,21,Cultivo1,0,Exponential
73,26.875,9.075391,16.70696,19.62781800000000,115.799936,29.970825999999999,57.050256,6.311648000000000,86.904576,23.882757000000002,photos/2025/02/14/photo_20250214_220002.jpg,2/14/25 22:00,22,Cultivo1,0,Exponential
74,26.75,9.078646,17.217952,19.4581130000000,113.145296,29.488562999999999,54.891856,6.417694000000000,84.766176,23.558736000000000,photos/2025/02/14/photo_20250214_230002.jpg,2/14/25 23:00,23,Cultivo1,0,Exponential
75,26.8125,9.052605,16.403312,18.35425400000000,111.931136,28.649598999999998,53.69352,5.985078000000000,83.601008,22.685528999999999,photos/2025/02/15/photo_20250215_000002.jpg,2/15/25 0:00,0,Cultivo1,0,Exponential
76,26.6875,9.124219,16.333312,18.83834100000000,113.70024,29.174167000000001,55.4712,5.930977000000000,85.156464,23.146827999999999,photos/2025/02/15/photo_20250215_010002.jpg,2/15/25 1:00,1,Cultivo1,0,Exponential
77,26.6875,9.06888,16.080576,19.40557900000000,111.819392,29.52217400000000,54.00704,6.132847000000000,83.588768,23.53601300000000,photos/2025/02/15/photo_20250215_020002.jpg,2/15/25 2:00,2,Cultivo1,0,Exponential
78,26.5625,9.14375,17.059696,18.752710000000000,112.174272,29.17499500000000,54.038848,6.101271000000000,83.920944,23.13872700000000,photos/2025/02/15/photo_20250215_030002.jpg,2/15/25 3:00,3,Cultivo1,0,Exponential
79,26.5,9.163281,16.002224,17.948775000000001,110.053456,28.52783100000000,52.213584,5.786543000000000,82.008672,22.48132900000000,photos/2025/02/15/photo_20250215_040002.jpg,2/15/25 4:00,4,Cultivo1,0,Exponential
80,26.375,9.228386,15.40336,18.00326100000000,107.839328,28.36086100000000,50.927424,5.799856000000000,80.253072,22.4010690000000,photos/2025/02/15/photo_20250215_050002.jpg,2/15/25 5:00,5,Cultivo1,0,Exponential
81,26.375,9.202344,15.25544,18.65920500000000,109.491328,29.40759100000000,52.098016,5.849643000000000,81.552128,23.2173640000000,photos/2025/02/15/photo_20250215_060002.jpg,2/15/25 6:00,6,Cultivo1,0,Exponential
82,26.25,9.111198,15.820112,19.460519000000001,108.252576,29.84062800000000,51.40056,6.060020000000000,80.683424,23.731746000000001,photos/2025/02/15/photo_20250215_070002.jpg,2/15/25 7:00,7,Cultivo1,0,Exponential
83,26.125,9.042839,15.267472,17.555812000000000,105.912,28.33159900000000,49.808016,5.817609000000000,78.77288,22.265274000000002,photos/2025/02/15/photo_20250215_080002.jpg,2/15/25 8:00,8,Cultivo1,0,Exponential
84,26.125,9.016797,15.194832,17.86083800000000,105.116992,28.64975800000000,48.817696,5.677364000000000,78.00336,22.51700100000000,photos/2025/02/15/photo_20250215_090002.jpg,2/15/25 9:00,9,Cultivo1,0,Exponential
85,26.0,8.97448,14.614528,17.44371300000000,104.193248,28.41247300000000,48.21664,5.578899000000000,77.214112,22.249485000000000,photos/2025/02/15/photo_20250215_100002.jpg,2/15/25 10:00,10,Cultivo1,0,Exponential
86,26.125,8.915886,14.816448,17.281804000000001,103.41352,28.05019700000000,48.17816,5.547240000000000,76.775936,21.989830999999999,photos/2025/02/15/photo_20250215_110002.jpg,2/15/25 11:00,11,Cultivo1,0,Exponential
87,26.125,8.889844,14.328304,18.56566400000000,103.580688,29.03758700000000,48.913856,5.568248000000000,77.0312,22.9365020000000,photos/2025/02/15/photo_20250215_120002.jpg,2/15/25 12:00,12,Cultivo1,0,Exponential
88,26.1875,8.922396,14.932336,17.184493000000000,102.956912,28.23451000000000,47.738544,5.522447000000000,76.382464,22.05385800000000,photos/2025/02/15/photo_20250215_130002.jpg,2/15/25 13:00,13,Cultivo1,0,Exponential
89,26.3125,8.919141,14.68192,16.915126000000001,102.18336,27.84887800000000,47.712912,5.405956000000000,75.899984,21.751024000000001,photos/2025/02/15/photo_20250215_140002.jpg,2/15/25 14:00,14,Cultivo1,0,Exponential
